timestamp,temperature,sys_load_1,cpu_percent,fan_rpm
2018-05-10 14:39:37.716866,32,0.14,0.0125,650.0
2018-05-10 14:40:37.720967,33,0.09,0.0161,639.0
2018-05-10 14:41:37.725369,34,0.03,0.0149,652.0
2018-05-10 14:42:37.729543,33,0.11,0.0149,648.0
2018-05-10 14:43:37.733859,35,0.04,0.0111,650.0
2018-05-10 14:44:37.738188,34,0.28,0.0074,653.0
2018-05-10 14:45:37.742361,34,0.14,0.01,646.0
2018-05-10 14:46:37.746636,33,0.11,0.0123,651.0
2018-05-10 14:47:37.750968,34,0.04,0.016200000000000003,654.0
2018-05-10 14:48:37.755258,33,0.23,0.01,636.0
2018-05-10 14:49:37.759546,34,0.22,0.01,642.0
2018-05-10 14:50:37.763731,35,0.25,0.0149,652.0
2018-05-10 14:51:37.767957,33,0.09,0.01,650.0
2018-05-10 14:52:37.772051,34,0.08,0.0149,652.0
2018-05-10 14:53:37.776219,33,0.16,0.0186,656.0
2018-05-10 14:54:37.780470,35,0.33,0.0138,658.0
2018-05-10 14:55:37.784710,34,0.28,0.01,646.0
2018-05-10 14:56:37.788909,34,0.2,0.0136,652.0
2018-05-10 14:57:37.792989,33,0.13,0.01,641.0
2018-05-10 14:58:37.796884,35,0.17,0.0136,632.0
2018-05-10 14:59:37.800627,33,0.06,0.0124,636.0
2018-05-10 15:00:37.804167,35,0.06,0.005,634.0
2018-05-10 15:01:37.807832,35,0.1,0.0075,654.0
2018-05-10 15:02:37.811472,34,0.03,0.0161,653.0
2018-05-10 15:03:37.815164,35,0.08,0.01,655.0
2018-05-10 15:04:37.818719,34,0.2,0.0138,661.0
2018-05-10 15:05:37.822347,34,0.11,0.0088,647.0
2018-05-10 15:06:37.825942,33,0.11,0.0075,637.0
2018-05-10 15:07:37.829416,33,0.11,0.0111,638.0
2018-05-10 15:08:37.833100,34,0.1,0.0149,651.0
2018-05-10 15:09:37.836617,34,0.14,0.0075,654.0
2018-05-10 15:10:37.840351,34,0.30000000000000004,0.0075,645.0
2018-05-10 15:11:37.844001,34,0.27,0.0088,661.0
2018-05-10 15:12:37.847692,35,0.17,0.011200000000000002,649.0
2018-05-10 15:13:37.851307,34,0.21,0.013500000000000002,641.0
2018-05-10 15:14:37.854942,34,0.07,0.0075,647.0
2018-05-10 15:15:37.858621,34,0.1,0.005,653.0
2018-05-10 15:16:37.862258,34,0.03,0.01,655.0
2018-05-10 15:17:37.866358,33,0.1,0.0075,653.0
2018-05-10 15:18:37.870133,33,0.08,0.0124,641.0
2018-05-10 15:19:37.873975,33,0.42,0.01,654.0
2018-05-10 15:20:37.877728,35,0.23,0.0173,655.0
2018-05-10 15:21:37.881370,33,0.17,0.011200000000000002,651.0
2018-05-10 15:22:37.885271,34,0.14,0.0060999999999999995,654.0
2018-05-10 15:23:37.889036,34,0.12,0.0086,654.0
2018-05-10 15:24:37.892556,33,0.04,0.0075,659.0
2018-05-10 15:25:37.896396,34,0.13,0.0088,632.0
2018-05-10 15:26:37.900278,34,0.05,0.0138,641.0
2018-05-10 15:27:37.904256,33,0.13,0.0075,642.0
2018-05-10 15:28:37.908022,35,0.04,0.011200000000000002,644.0
2018-05-10 15:29:37.911973,33,0.17,0.0088,638.0
2018-05-10 15:30:37.915780,34,0.06,0.0062,650.0
2018-05-10 15:31:37.919447,33,0.44,0.0088,656.0
2018-05-10 15:32:37.923062,35,0.16,0.005,652.0
2018-05-10 15:33:37.926897,33,0.06,0.0123,657.0
2018-05-10 15:34:37.930661,34,0.02,0.0075,641.0
2018-05-10 15:35:37.934454,34,0.0,0.01,643.0
2018-05-10 15:36:37.938425,34,0.05,0.01,645.0
2018-05-10 15:37:37.942254,34,0.02,0.0062,653.0
2018-05-10 15:38:37.945929,35,0.2,0.005,655.0
2018-05-10 15:39:37.949947,34,0.07,0.01,651.0
2018-05-10 15:40:37.953905,33,0.07,0.0088,640.0
2018-05-10 15:41:37.957972,35,0.06,0.013500000000000002,645.0
2018-05-10 15:42:37.961722,35,0.02,0.0088,642.0
2018-05-10 15:43:37.965483,33,0.05,0.0062,633.0
2018-05-10 15:44:37.969319,34,0.02,0.011200000000000002,659.0
2018-05-10 15:45:37.973169,33,0.06,0.0075,635.0
2018-05-10 15:46:37.976920,33,0.09,0.01,639.0
2018-05-10 15:47:37.980872,33,0.03,0.0148,652.0
2018-05-10 15:48:37.984990,35,0.17,0.01,645.0
2018-05-10 15:49:37.989067,34,0.13,0.0088,649.0
2018-05-10 15:50:37.992935,33,0.2,0.0075,653.0
2018-05-10 15:51:37.996968,34,0.07,0.01,661.0
2018-05-10 15:52:38.000911,33,0.16,0.0138,639.0
2018-05-10 15:53:38.004825,35,0.06,0.0161,649.0
2018-05-10 15:54:38.008824,35,0.11,0.0075,652.0
2018-05-10 15:55:38.012933,35,0.04,0.0088,644.0
2018-05-10 15:56:38.016943,34,0.05,0.0125,645.0
2018-05-10 15:57:38.020860,34,0.08,0.0075,645.0
2018-05-10 15:58:38.024908,34,0.03,0.0062,638.0
2018-05-10 15:59:38.028970,33,0.01,0.0075,649.0
2018-05-10 16:00:38.032958,34,0.08,0.0088,644.0
2018-05-10 16:01:38.036902,36,0.07,0.0088,659.0
2018-05-10 16:02:38.040846,33,0.09,0.011200000000000002,631.0
2018-05-10 16:03:38.044883,33,0.11,0.0111,632.0
2018-05-10 16:04:38.048798,33,0.1,0.0088,651.0
2018-05-10 16:05:38.052856,34,0.03,0.011200000000000002,634.0
2018-05-10 16:06:38.056946,33,0.01,0.0075,633.0
2018-05-10 16:07:38.061090,35,0.0,0.0075,656.0
2018-05-10 16:08:38.065344,34,0.0,0.0062,639.0
2018-05-10 16:09:38.069399,35,0.05,0.0074,656.0
2018-05-10 16:10:38.073524,34,0.08,0.0138,645.0
2018-05-10 16:11:38.077607,33,0.49,0.01,640.0
2018-05-10 16:12:38.081451,33,0.18,0.0062,644.0
2018-05-10 16:13:38.085527,34,0.25,0.016,639.0
2018-05-10 16:14:38.089612,34,0.13,0.011200000000000002,646.0
2018-05-10 16:15:38.093785,32,0.04,0.0171,643.0
2018-05-10 16:16:38.097815,34,0.08,0.0088,651.0
2018-05-10 16:17:38.101961,33,0.2,0.0088,648.0
2018-05-10 16:18:38.106104,33,0.07,0.0062,637.0
2018-05-10 16:19:38.110140,33,0.43,0.011200000000000002,652.0
2018-05-10 16:20:38.114236,32,0.79,0.016,641.0
2018-05-10 16:21:38.118441,35,0.93,0.01,648.0
2018-05-10 16:22:38.122537,33,1.09,0.0111,645.0
2018-05-10 16:23:38.126596,33,1.11,0.017,645.0
2018-05-10 16:24:38.130712,33,1.02,0.0125,641.0
2018-05-10 16:25:38.134871,33,0.65,0.0062,640.0
2018-05-10 16:26:38.139004,33,0.24,0.016,655.0
2018-05-10 16:27:38.143599,33,0.35000000000000003,0.0088,642.0
2018-05-10 16:28:38.147779,33,0.17,0.01,637.0
2018-05-10 16:29:38.152018,33,0.06,0.0025,644.0
2018-05-10 16:30:38.156360,33,0.02,0.0075,647.0
2018-05-10 16:31:38.160508,33,0.04,0.016,649.0
2018-05-10 16:32:38.164679,32,0.12,0.0161,655.0
2018-05-10 16:33:38.168775,33,0.25,0.0138,649.0
2018-05-10 16:34:38.172988,33,0.27,0.0124,655.0
2018-05-10 16:35:38.177277,32,0.16,0.0088,639.0
2018-05-10 16:36:38.181436,33,0.19,0.018500000000000003,651.0
2018-05-10 16:37:38.185660,34,0.18,0.01,646.0
2018-05-10 16:38:38.189789,33,0.16,0.0175,653.0
2018-05-10 16:39:38.193935,33,0.13,0.0088,651.0
2018-05-10 16:40:38.198083,34,0.05,0.0088,642.0
2018-05-10 16:41:38.201971,34,0.08,0.0136,654.0
2018-05-10 16:42:38.206206,34,0.23,0.005,648.0
2018-05-10 16:43:38.210332,35,0.08,0.0148,650.0
2018-05-10 16:44:38.214429,34,0.07,0.01,652.0
2018-05-10 16:45:38.218493,34,0.07,0.0075,646.0
2018-05-10 16:46:38.222480,33,0.1,0.0062,643.0
2018-05-10 16:47:38.226790,33,0.04,0.01,649.0
2018-05-10 16:48:38.231028,32,0.07,0.0196,655.0
2018-05-10 16:49:38.235248,34,0.15,0.0075,642.0
2018-05-10 16:50:38.239427,33,0.05,0.016,655.0
2018-05-10 16:51:38.243597,34,0.2,0.0138,654.0
2018-05-10 16:52:38.247767,33,0.07,0.0088,645.0
2018-05-10 16:53:38.251899,34,0.13,0.01,651.0
2018-05-10 16:54:38.255985,35,0.2,0.0088,651.0
2018-05-10 16:55:38.260206,34,0.15,0.005,631.0
2018-05-10 16:56:38.264442,32,0.1,0.0088,643.0
2018-05-10 16:57:38.268603,33,0.11,0.009899999999999999,646.0
2018-05-10 16:58:38.272743,32,0.15,0.0038,649.0
2018-05-10 16:59:38.276802,34,0.16,0.01,648.0
2018-05-10 17:00:38.281048,34,0.11,0.0075,646.0
2018-05-10 17:01:38.285123,33,0.04,0.0125,654.0
2018-05-10 17:02:38.289323,36,0.22,0.0136,656.0
2018-05-10 17:03:38.293419,33,0.59,0.0062,647.0
2018-05-10 17:04:38.297729,33,0.21,0.01,650.0
2018-05-10 17:05:38.301939,35,0.11,0.0062,632.0
2018-05-10 17:06:38.306169,32,0.04,0.013500000000000002,647.0
2018-05-10 17:07:38.310267,34,0.01,0.0123,638.0
2018-05-10 17:08:38.314501,32,0.0,0.0125,641.0
2018-05-10 17:09:38.318639,32,0.0,0.0062,637.0
2018-05-10 17:10:38.322861,34,0.0,0.0086,636.0
2018-05-10 17:11:38.327043,33,0.07,0.0124,639.0
2018-05-10 17:12:38.331220,33,0.1,0.0062,657.0
2018-05-10 17:13:38.335338,34,0.09,0.011200000000000002,659.0
2018-05-10 17:14:38.339535,34,0.07,0.0088,650.0
2018-05-10 17:15:38.343759,33,0.30000000000000004,0.011200000000000002,638.0
2018-05-10 17:16:38.347847,33,0.25,0.0088,639.0
2018-05-10 17:17:38.352031,33,0.09,0.0075,654.0
2018-05-10 17:18:38.356143,33,0.09,0.011200000000000002,652.0
2018-05-10 17:19:38.360228,33,0.12,0.0088,644.0
2018-05-10 17:20:38.364412,33,0.12,0.0025,645.0
2018-05-10 17:21:38.368530,34,0.04,0.0086,644.0
2018-05-10 17:22:38.372649,34,0.08,0.0062,637.0
2018-05-10 17:23:38.376920,33,0.03,0.0088,651.0
2018-05-10 17:24:38.381001,34,0.13,0.011200000000000002,655.0
2018-05-10 17:25:38.385100,34,0.05,0.0088,640.0
2018-05-10 17:26:38.389311,33,0.05,0.0088,642.0
2018-05-10 17:27:38.393543,33,0.32,0.0038,643.0
2018-05-10 17:28:38.397680,33,0.17,0.005,648.0
2018-05-10 17:29:38.401820,33,0.06,0.0088,659.0
2018-05-10 17:30:38.406080,35,0.1,0.0075,646.0
2018-05-10 17:31:38.410335,34,0.07,0.011200000000000002,648.0
2018-05-10 17:32:38.414560,34,0.02,0.0136,651.0
2018-05-10 17:33:38.418942,32,0.09,0.01,650.0
2018-05-10 17:34:38.422973,34,0.03,0.0125,653.0
2018-05-10 17:35:38.427295,34,0.04,0.011200000000000002,645.0
2018-05-10 17:36:38.431640,34,0.30000000000000004,0.0111,656.0
2018-05-10 17:37:38.435826,33,0.18,0.011200000000000002,646.0
2018-05-10 17:38:38.439987,33,0.07,0.0125,637.0
2018-05-10 17:39:38.444141,34,0.09,0.0136,649.0
2018-05-10 17:40:38.448302,35,0.08,0.0075,648.0
2018-05-10 17:41:38.452598,34,0.03,0.009899999999999999,650.0
2018-05-10 17:42:38.456829,34,0.1,0.0074,636.0
2018-05-10 17:43:38.461182,34,0.04,0.01,651.0
2018-05-10 17:44:38.465389,33,0.01,0.0148,653.0
2018-05-10 17:45:38.469672,34,0.05,0.0086,657.0
2018-05-10 17:46:38.473866,33,0.16,0.0173,662.0
2018-05-10 17:47:38.478165,33,0.06,0.01,646.0
2018-05-10 17:48:38.482403,34,0.02,0.0086,647.0
2018-05-10 17:49:38.486686,33,0.33,0.01,632.0
2018-05-10 17:50:38.490918,34,0.13,0.01,639.0
2018-05-10 17:51:38.495078,35,0.28,0.0136,640.0
2018-05-10 17:52:38.499297,33,0.1,0.0088,649.0
2018-05-10 17:53:38.503531,34,0.41000000000000003,0.011200000000000002,645.0
2018-05-10 17:54:38.507798,35,0.15,0.009899999999999999,651.0
2018-05-10 17:55:38.511946,34,0.78,0.011200000000000002,642.0
2018-05-10 17:56:38.516300,35,0.32,0.0124,647.0
2018-05-10 17:57:38.520383,34,0.33,0.0124,641.0
2018-05-10 17:58:38.524670,35,0.12,0.0138,642.0
2018-05-10 17:59:38.529047,35,0.04,0.011200000000000002,652.0
2018-05-10 18:00:38.533302,33,0.05,0.0075,656.0
2018-05-10 18:01:38.537577,33,0.13,0.0074,658.0
2018-05-10 18:02:38.541836,34,0.05,0.0075,640.0
2018-05-10 18:03:38.546065,33,0.02,0.005,641.0
2018-05-10 18:04:38.550223,33,0.0,0.0062,652.0
2018-05-10 18:05:38.554559,34,0.0,0.011200000000000002,635.0
2018-05-10 18:06:38.558737,33,0.14,0.0124,631.0
2018-05-10 18:07:38.562847,34,0.17,0.0062,632.0
2018-05-10 18:08:38.566996,34,0.11,0.0075,647.0
2018-05-10 18:09:38.571455,34,0.04,0.0075,646.0
2018-05-10 18:10:38.575727,34,0.01,0.0088,651.0
2018-05-10 18:11:38.579954,34,0.0,0.011200000000000002,652.0
2018-05-10 18:12:38.584120,36,0.0,0.0158,649.0
2018-05-10 18:13:38.588346,34,0.0,0.0086,638.0
2018-05-10 18:14:38.592581,33,0.73,0.0062,636.0
2018-05-10 18:15:38.596814,34,0.9400000000000001,0.0088,651.0
2018-05-10 18:16:38.601010,35,1.11,0.0062,646.0
2018-05-10 18:17:38.605321,35,1.04,0.0149,656.0
2018-05-10 18:18:38.609709,33,1.05,0.0038,632.0
2018-05-10 18:19:38.613885,33,0.5700000000000001,0.015,646.0
2018-05-10 18:20:38.618006,33,0.29,0.0038,651.0
2018-05-10 18:21:38.622144,34,0.18,0.009899999999999999,652.0
2018-05-10 18:22:38.626343,34,0.17,0.0075,654.0
2018-05-10 18:23:38.630465,34,0.2,0.0125,642.0
2018-05-10 18:24:38.634680,34,0.25,0.0138,655.0
2018-05-10 18:25:38.638814,34,0.24,0.0062,653.0
2018-05-10 18:26:38.643029,35,0.16,0.005,656.0
2018-05-10 18:27:38.647281,34,0.19,0.01,647.0
2018-05-10 18:28:38.651529,34,0.2,0.01,643.0
2018-05-10 18:29:38.655745,34,0.54,0.0075,651.0
2018-05-10 18:30:38.659957,34,0.24,0.01,646.0
2018-05-10 18:31:38.664226,35,0.22,0.011200000000000002,645.0
2018-05-10 18:32:38.668481,34,0.08,0.011200000000000002,634.0
2018-05-10 18:33:38.672678,35,0.03,0.0075,661.0
2018-05-10 18:34:38.676920,34,0.01,0.0088,660.0
2018-05-10 18:35:38.681132,34,0.08,0.01,640.0
2018-05-10 18:36:38.685343,33,0.03,0.009899999999999999,634.0
2018-05-10 18:37:38.689554,35,0.1,0.0088,655.0
2018-05-10 18:38:38.693776,35,0.17,0.0149,647.0
2018-05-10 18:39:38.698037,35,0.19,0.01,643.0
2018-05-10 18:40:38.702363,34,0.17,0.0125,635.0
2018-05-10 18:41:38.706551,35,0.29,0.0075,652.0
2018-05-10 18:42:38.715307,34,0.1,0.0148,645.0
2018-05-10 18:43:38.719630,35,0.04,0.0062,638.0
2018-05-10 18:44:38.723875,33,0.01,0.005,652.0
2018-05-10 18:45:38.728002,33,0.08,0.0136,640.0
2018-05-10 18:46:38.732220,33,0.13,0.0038,651.0
2018-05-10 18:47:38.736191,33,0.43,0.01,656.0
2018-05-10 18:48:38.740349,34,0.19,0.005,636.0
2018-05-10 18:49:38.744504,33,0.07,0.0038,655.0
2018-05-10 18:50:38.748576,33,0.02,0.0124,648.0
2018-05-10 18:51:38.752675,33,0.01,0.0062,646.0
2018-05-10 18:52:38.756692,33,0.0,0.0062,652.0
2018-05-10 18:53:38.760791,33,0.0,0.0075,652.0
2018-05-10 18:54:38.764880,33,0.0,0.0062,652.0
2018-05-10 18:55:38.768924,33,0.0,0.0086,644.0
2018-05-10 18:56:38.773120,34,0.0,0.0088,649.0
2018-05-10 18:57:38.777232,32,0.0,0.0111,647.0
2018-05-10 18:58:38.781502,33,0.14,0.005,633.0
2018-05-10 18:59:38.785712,35,0.18,0.005,651.0
2018-05-10 19:00:38.789979,34,0.18,0.0075,648.0
2018-05-10 19:01:38.793952,35,0.06,0.01,653.0
2018-05-10 19:02:38.797757,35,0.07,0.01,641.0
2018-05-10 19:03:38.801379,35,0.12,0.011200000000000002,657.0
2018-05-10 19:04:38.805129,36,0.04,0.0161,651.0
2018-05-10 19:05:38.808596,38,0.01,0.0125,637.0
2018-05-10 19:06:38.812192,39,0.05,0.009899999999999999,641.0
2018-05-10 19:07:38.815680,38,0.13,0.011200000000000002,649.0
2018-05-10 19:08:38.819205,36,0.12,0.011200000000000002,644.0
2018-05-10 19:09:38.822712,37,0.04,0.01,648.0
2018-05-10 19:10:38.826342,36,0.06,0.0075,648.0
2018-05-10 19:11:38.829951,34,0.02,0.0088,644.0
2018-05-10 19:12:38.833567,35,0.0,0.0124,638.0
2018-05-10 19:13:38.837085,36,0.1,0.011200000000000002,643.0
2018-05-10 19:14:38.840527,35,0.03,0.0124,633.0
2018-05-10 19:15:38.844051,35,0.01,0.0138,645.0
2018-05-10 19:16:38.847604,36,0.0,0.0161,648.0
2018-05-10 19:17:38.851231,34,0.06,0.0075,637.0
2018-05-10 19:18:38.854826,36,0.09,0.0088,655.0
2018-05-10 19:19:38.858420,35,0.11,0.0173,641.0
2018-05-10 19:20:38.862134,35,0.29,0.0088,636.0
2018-05-10 19:21:38.865870,35,0.21,0.0088,652.0
2018-05-10 19:22:38.869587,35,0.07,0.0124,656.0
2018-05-10 19:23:38.873170,36,0.08,0.0086,647.0
2018-05-10 19:24:38.876873,35,0.03,0.0088,650.0
2018-05-10 19:25:38.880644,35,0.01,0.0075,652.0
2018-05-10 19:26:38.884329,34,0.08,0.0088,642.0
2018-05-10 19:27:38.888110,34,0.03,0.0149,635.0
2018-05-10 19:28:38.891704,34,0.01,0.0111,638.0
2018-05-10 19:29:38.895381,35,0.23,0.009899999999999999,656.0
2018-05-10 19:30:38.899310,35,0.12,0.0088,636.0
2018-05-10 19:31:38.903027,35,0.04,0.01,643.0
2018-05-10 19:32:38.906878,33,0.01,0.0161,646.0
2018-05-10 19:33:38.910852,34,0.0,0.0111,645.0
2018-05-10 19:34:38.914715,33,0.14,0.0124,650.0
2018-05-10 19:35:38.918586,35,0.05,0.011200000000000002,650.0
2018-05-10 19:36:38.922464,34,0.06,0.01,646.0
2018-05-10 19:37:38.926224,33,0.05,0.0138,655.0
2018-05-10 19:38:38.929873,34,0.02,0.0125,646.0
2018-05-10 19:39:38.933785,34,0.66,0.0124,650.0
2018-05-10 19:40:38.937735,34,0.31,0.0088,641.0
2018-05-10 19:41:38.941702,34,0.35000000000000003,0.01,632.0
2018-05-10 19:42:38.945462,34,0.23,0.0161,632.0
2018-05-10 19:43:38.949468,35,0.16,0.01,644.0
2018-05-10 19:44:38.953295,33,0.1,0.0149,655.0
2018-05-10 19:45:38.957107,33,0.14,0.011200000000000002,635.0
2018-05-10 19:46:38.960741,35,0.09,0.0124,645.0
2018-05-10 19:47:38.965345,34,0.14,0.0088,650.0
2018-05-10 19:48:38.969257,35,0.05,0.015,633.0
2018-05-10 19:49:38.972998,34,0.17,0.009899999999999999,662.0
2018-05-10 19:50:38.976875,35,0.19,0.0075,643.0
2018-05-10 19:51:38.981110,35,0.07,0.0075,646.0
2018-05-10 19:52:38.985169,34,0.06,0.0111,640.0
2018-05-10 19:53:38.989136,34,0.02,0.01,637.0
2018-05-10 19:54:38.993144,35,0.05,0.011200000000000002,657.0
2018-05-10 19:55:38.997285,35,0.08,0.015899999999999997,651.0
2018-05-10 19:56:39.001341,33,0.22,0.0088,631.0
2018-05-10 19:57:39.005398,34,0.08,0.01,634.0
2018-05-10 19:58:39.009483,34,0.06,0.0062,655.0
2018-05-10 19:59:39.013321,33,0.1,0.0088,640.0
2018-05-10 20:00:39.017478,34,0.03,0.01,650.0
2018-05-10 20:01:39.021608,34,0.12,0.0124,640.0
2018-05-10 20:02:39.025769,33,0.28,0.0125,645.0
2018-05-10 20:03:39.029839,34,0.1,0.005,641.0
2018-05-10 20:04:39.034265,33,0.03,0.0174,645.0
2018-05-10 20:05:39.038124,34,0.25,0.015,645.0
2018-05-10 20:06:39.042004,33,0.12,0.013500000000000002,645.0
2018-05-10 20:07:39.046065,35,0.30000000000000004,0.0088,636.0
2018-05-10 20:08:39.050022,33,0.79,0.0138,638.0
2018-05-10 20:09:39.053974,35,0.92,0.0124,645.0
2018-05-10 20:10:39.058043,34,1.08,0.0088,645.0
2018-05-10 20:11:39.062049,34,1.27,0.0111,636.0
2018-05-10 20:12:39.066159,34,0.91,0.01,641.0
2018-05-10 20:13:39.070285,35,0.48,0.0136,646.0
2018-05-10 20:14:39.074084,34,0.17,0.011200000000000002,655.0
2018-05-10 20:15:39.078216,35,0.1,0.0088,645.0
2018-05-10 20:16:39.082446,34,0.16,0.011200000000000002,634.0
2018-05-10 20:17:39.086670,32,0.06,0.011200000000000002,646.0
2018-05-10 20:18:39.090903,34,0.08,0.011200000000000002,642.0
2018-05-10 20:19:39.094975,34,0.1,0.0123,647.0
2018-05-10 20:20:39.099045,34,0.2,0.01,632.0
2018-05-10 20:21:39.103194,33,0.28,0.0111,639.0
2018-05-10 20:22:39.107243,34,0.1,0.0136,652.0
2018-05-10 20:23:39.111283,34,0.21,0.0075,661.0
2018-05-10 20:24:39.115502,35,0.08,0.0075,653.0
2018-05-10 20:25:39.119692,35,0.07,0.0088,643.0
2018-05-10 20:26:39.123950,34,0.02,0.0075,650.0
2018-05-10 20:27:39.128012,35,0.01,0.01,647.0
2018-05-10 20:28:39.132110,35,0.0,0.011200000000000002,635.0
2018-05-10 20:29:39.136219,33,0.0,0.0088,652.0
2018-05-10 20:30:39.140485,36,0.0,0.0088,649.0
2018-05-10 20:31:39.145395,35,0.0,0.0075,638.0
2018-05-10 20:32:39.149564,33,0.26,0.016200000000000003,632.0
2018-05-10 20:33:39.153588,34,0.1,0.0124,642.0
2018-05-10 20:34:39.157695,33,0.03,0.011200000000000002,632.0
2018-05-10 20:35:39.161880,34,0.23,0.01,639.0
2018-05-10 20:36:39.166200,34,0.08,0.01,650.0
2018-05-10 20:37:39.170481,33,0.07,0.0149,648.0
2018-05-10 20:38:39.174761,33,0.02,0.0088,646.0
2018-05-10 20:39:39.178935,34,0.01,0.0075,652.0
2018-05-10 20:40:39.183032,35,0.06,0.0148,655.0
2018-05-10 20:41:39.187127,34,0.02,0.009899999999999999,648.0
2018-05-10 20:42:39.191329,33,0.07,0.011200000000000002,656.0
2018-05-10 20:43:39.195471,33,0.1,0.0148,651.0
2018-05-10 20:44:39.199667,33,0.27,0.0088,656.0
2018-05-10 20:45:39.203843,34,0.1,0.011200000000000002,638.0
2018-05-10 20:46:39.208017,34,0.08,0.0235,643.0
2018-05-10 20:47:39.212217,35,0.08,0.01,650.0
2018-05-10 20:48:39.216264,35,0.03,0.0088,632.0
2018-05-10 20:49:39.220543,34,0.05,0.016200000000000003,637.0
2018-05-10 20:50:39.224864,33,0.02,0.0088,644.0
2018-05-10 20:51:39.229042,33,0.04,0.01,640.0
2018-05-10 20:52:39.233294,34,0.01,0.013500000000000002,646.0
2018-05-10 20:53:39.237402,33,0.14,0.01,645.0
2018-05-10 20:54:39.241698,34,0.05,0.01,644.0
2018-05-10 20:55:39.245811,33,0.22,0.0149,637.0
2018-05-10 20:56:39.249914,33,0.15,0.01,641.0
2018-05-10 20:57:39.254145,33,0.06,0.01,645.0
2018-05-10 20:58:39.258371,33,0.02,0.0088,656.0
2018-05-10 20:59:39.262538,34,0.11,0.01,650.0
2018-05-10 21:00:39.266740,33,0.08,0.0161,638.0
2018-05-10 21:01:39.270914,34,0.07,0.01,645.0
2018-05-10 21:02:39.275051,35,0.02,0.011200000000000002,649.0
2018-05-10 21:03:39.279368,33,0.06,0.011200000000000002,655.0
2018-05-10 21:04:39.283419,34,0.16,0.0075,656.0
2018-05-10 21:05:39.287492,34,0.25,0.0088,652.0
2018-05-10 21:06:39.291570,34,0.17,0.0125,644.0
2018-05-10 21:07:39.295815,34,0.06,0.011200000000000002,648.0
2018-05-10 21:08:39.300055,32,0.02,0.0149,646.0
2018-05-10 21:09:39.304158,33,0.01,0.01,655.0
2018-05-10 21:10:39.308367,34,0.05,0.01,650.0
2018-05-10 21:11:39.312627,34,0.09,0.0174,638.0
2018-05-10 21:12:39.316783,34,0.14,0.0125,653.0
2018-05-10 21:13:39.321056,34,0.2,0.011200000000000002,664.0
2018-05-10 21:14:39.325311,35,0.19,0.01,641.0
2018-05-10 21:15:39.329375,33,0.11,0.0125,646.0
2018-05-10 21:16:39.333340,33,0.04,0.0149,644.0
2018-05-10 21:17:39.337486,33,0.06,0.011200000000000002,641.0
2018-05-10 21:18:39.341627,33,0.09,0.01,638.0
2018-05-10 21:19:39.345717,32,0.1,0.0148,637.0
2018-05-10 21:20:39.350005,32,0.12,0.0123,634.0
2018-05-10 21:21:39.354121,34,0.09,0.0138,642.0
2018-05-10 21:22:39.358345,33,0.1,0.009899999999999999,655.0
2018-05-10 21:23:39.362568,34,0.1,0.0124,658.0
2018-05-10 21:24:39.366769,35,0.32,0.0149,652.0
2018-05-10 21:25:39.371005,32,0.35000000000000003,0.011200000000000002,637.0
2018-05-10 21:26:39.375195,33,0.23,0.01,647.0
2018-05-10 21:27:39.379413,33,0.2,0.009899999999999999,641.0
2018-05-10 21:28:39.383577,34,0.07,0.0086,652.0
2018-05-10 21:29:39.387791,34,0.13,0.0175,631.0
2018-05-10 21:30:39.391995,34,0.11,0.0149,636.0
2018-05-10 21:31:39.396258,33,0.11,0.0146,638.0
2018-05-10 21:32:39.400558,32,0.04,0.0111,640.0
2018-05-10 21:33:39.404907,33,0.01,0.015,638.0
2018-05-10 21:34:39.409231,32,0.27,0.0138,635.0
2018-05-10 21:35:39.413430,34,0.14,0.011200000000000002,636.0
2018-05-10 21:36:39.417649,32,0.09,0.0148,651.0
2018-05-10 21:37:39.421841,32,0.03,0.0125,645.0
2018-05-10 21:38:39.426069,33,0.01,0.011200000000000002,636.0
2018-05-10 21:39:39.430224,32,0.21,0.0125,641.0
2018-05-10 21:40:39.434494,33,0.08,0.0124,634.0
2018-05-10 21:41:39.438607,33,0.03,0.0111,630.0
2018-05-10 21:42:39.442838,32,0.01,0.011200000000000002,629.0
2018-05-10 21:43:39.447088,32,0.15,0.0088,636.0
2018-05-10 21:44:39.451373,33,0.05,0.01,637.0
2018-05-10 21:45:39.455479,32,0.21,0.0062,620.0
2018-05-10 21:46:39.459870,33,0.35000000000000003,0.005,640.0
2018-05-10 21:47:39.464196,32,0.31,0.0111,632.0
2018-05-10 21:48:39.468484,32,0.11,0.0136,630.0
2018-05-10 21:49:39.472707,32,0.12,0.0075,634.0
2018-05-10 21:50:39.476937,32,0.13,0.011200000000000002,630.0
2018-05-10 21:51:39.481207,33,0.32,0.0088,625.0
2018-05-10 21:52:39.485634,35,0.25,0.0075,619.0
2018-05-10 21:53:39.489813,32,0.19,0.016200000000000003,636.0
2018-05-10 21:54:39.494090,33,0.2,0.0148,634.0
2018-05-10 21:55:39.498441,32,0.13,0.0183,622.0
2018-05-10 21:56:39.502691,32,0.05,0.009899999999999999,639.0
2018-05-10 21:57:39.507108,33,0.05,0.011200000000000002,637.0
2018-05-10 21:58:39.511219,32,0.12,0.0125,637.0
2018-05-10 21:59:39.515508,32,0.2,0.01,627.0
2018-05-10 22:00:39.519614,33,0.07,0.0111,630.0
